year,event_id,event,cup_id,cup_name,location,country,local_start_date,local_end_date,event_url
2001,252,1st UIAA ASIAN CUP - Kunming (CHN),,,Kunming,,2001-09-13,2001-09-14,https://ifsc.results.info//api/v1/events/252
2001,271,Int. Event - Rock Master Arco (ITA) 2001,,,Arco,,2001-09-14,2001-09-16,https://ifsc.results.info//api/v1/events/271
2001,245,UIAA Worldcup - Lecco (ITA) 2001,25,UIAA Climbing-Worldcup 2001,Lecco,,2001-09-21,2001-09-22,https://ifsc.results.info//api/v1/events/245
2001,272,Int. Event - Blocmaster Grenoble (FRA) 2001,,,Grenoble,,2001-10-05,2001-10-07,https://ifsc.results.info//api/v1/events/272
2001,261,European Youth Cup - Aprica (ITA) 2001,26,European Youth Cup 2001,Aprica,,2001-10-12,2001-10-13,https://ifsc.results.info//api/v1/events/261
2001,273,2. Int. SALEWA Masters - Scheidegg (GER) 2001,,,Scheidegg,,2001-10-13,2001-10-13,https://ifsc.results.info//api/v1/events/273
2001,246,UIAA Worldcup - Aprica (ITA) 2001,25,UIAA Climbing-Worldcup 2001,Aprica,,2001-10-18,2001-10-19,https://ifsc.results.info//api/v1/events/246
2001,266,Reg. Event - Alpe Adria Cup - Trieste (ITA) 2001,,,Trieste,,2001-10-19,2001-10-21,https://ifsc.results.info//api/v1/events/266
2001,253,UIAA Asian Championship - Jakarta (INA) 2001,,,Jakarta,,2001-10-26,2001-10-27,https://ifsc.results.info//api/v1/events/253
2001,247,UIAA Worldcup - Kuala Lumpur (MAS) 2001,25,UIAA Climbing-Worldcup 2001,Kuala Lumpur,,2001-11-02,2001-11-04,https://ifsc.results.info//api/v1/events/247
2001,274,Int. Event - Master WARSAW (POL) 2001,,,WarSaw,,2001-11-09,2001-11-10,https://ifsc.results.info//api/v1/events/274
2001,248,UIAA Worldcup - Kranj (SLO) 2001,25,UIAA Climbing-Worldcup 2001,Kranj,,2001-11-16,2001-11-18,https://ifsc.results.info//api/v1/events/248
2001,254,Asian Bouldering Championship - Taipei (TPE) 2001,,,Taipei,,2001-11-23,2001-11-24,https://ifsc.results.info//api/v1/events/254
2001,249,UIAA Worldcup - Birmingham (GBR) 2001,25,UIAA Climbing-Worldcup 2001,Birmingham,,2001-12-06,2001-12-07,https://ifsc.results.info//api/v1/events/249
2001,262,European Youth Cup - Birmingham (GBR) 2001,26,European Youth Cup 2001,Birmingham,,2001-12-07,2001-12-09,https://ifsc.results.info//api/v1/events/262
2002,297,Latin American Championship,,,Latin American,,2001-12-31,2002-01-01,https://ifsc.results.info//api/v1/events/297
2002,299,Int. Event - Marseille International Youth (FRA),,,Marseille,,2002-04-12,2002-04-13,https://ifsc.results.info//api/v1/events/299
2002,300,Int. Event - Klimax Goldfinger - Puurs (BEL) 2002,,,Klimax,,2002-04-20,2002-04-20,https://ifsc.results.info//api/v1/events/300
2002,275,UIAA Worldcup - Bolzano (ITA) 2002,27,UIAA Climbing-Worldcup 2002,Bolzano,,2002-04-26,2002-04-28,https://ifsc.results.info//api/v1/events/275
2002,276,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,27,UIAA Climbing-Worldcup 2002,Yekaterinburg,,2002-05-17,2002-05-19,https://ifsc.results.info//api/v1/events/276
2002,277,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,27,UIAA Climbing-Worldcup 2002,Yekaterinburg 2,,2002-05-22,2002-05-22,https://ifsc.results.info//api/v1/events/277
2002,278,3. UIAA Worldcup - Yekaterinburg (RUS) 2002,27,UIAA Climbing-Worldcup 2002,Yekaterinburg 3,,2002-05-25,2002-05-26,https://ifsc.results.info//api/v1/events/278
2002,279,UIAA Worldcup - Imst (AUT) 2002,27,UIAA Climbing-Worldcup 2002,Imst,,2002-06-06,2002-06-07,https://ifsc.results.info//api/v1/events/279
2002,280,UIAA Worldcup - Fiera di Primiero (ITA) 2002,27,UIAA Climbing-Worldcup 2002,Fiera di Primiero,,2002-06-13,2002-06-14,https://ifsc.results.info//api/v1/events/280
2002,293,European Youth Cup - Imst (AUT) 2002,28,European Youth Cup 2002,Imst,,2002-06-14,2002-06-15,https://ifsc.results.info//api/v1/events/293
2002,294,European Youth Cup - Arco (ITA) 2002,28,European Youth Cup 2002,Arco,,2002-06-21,2002-06-22,https://ifsc.results.info//api/v1/events/294
2002,301,Rock Junior - Arco (ITA) 2002,,,Arco Junior,,2002-06-21,2002-06-23,https://ifsc.results.info//api/v1/events/301
2002,281,UIAA Worldcup - Lecco (ITA) 2002 - speed,27,UIAA Climbing-Worldcup 2002,Lecco,,2002-06-24,2002-06-24,https://ifsc.results.info//api/v1/events/281
2002,282,UIAA Worldcup - Lecco (ITA) 2002 - boulder,27,UIAA Climbing-Worldcup 2002,Lecco,,2002-06-25,2002-06-26,https://ifsc.results.info//api/v1/events/282
2002,283,UIAA Worldcup - Lecco (ITA) 2002 - difficulty,27,UIAA Climbing-Worldcup 2002,Lecco,,2002-06-28,2002-06-29,https://ifsc.results.info//api/v1/events/283
2002,292,UIAA European Championship - Chamonix (FRA) 2002,,,Chamonix,,2002-07-11,2002-07-14,https://ifsc.results.info//api/v1/events/292
2002,302,Int. Event - Serre Chevalier (FRA) 2002,,,Serre Chevalier,,2002-07-18,2002-07-19,https://ifsc.results.info//api/v1/events/302
2002,303,Int. Event - L'Argentière (FRA) 2002,,,L'Argentière,,2002-07-25,2002-07-26,https://ifsc.results.info//api/v1/events/303
2002,304,Int. Event - Speed Rock - Daone (ITA),,,Daone,,2002-07-28,2002-07-28,https://ifsc.results.info//api/v1/events/304
2002,284,UIAA Worldcup - Singapore (SIN) 2002,27,UIAA Climbing-Worldcup 2002,Singapore,,2002-08-23,2002-08-25,https://ifsc.results.info//api/v1/events/284
2002,305,Int. Event - Arco Rockmaster (ITA) 2002,,,Arco,,2002-09-06,2002-09-07,https://ifsc.results.info//api/v1/events/305
2002,285,UIAA Worldcup - Rovereto (ITA) 2002,27,UIAA Climbing-Worldcup 2002,Rovereto,,2002-09-13,2002-09-14,https://ifsc.results.info//api/v1/events/285
2002,288,UIAA Youth World Championship Speed - Canteleu (FRA) 2002,,,Canteleu,,2002-09-26,2002-09-27,https://ifsc.results.info//api/v1/events/288
2002,289,UIAA World Youth Championship - Canteleu (FRA) 2002,,,Canteleu,,2002-09-27,2002-09-28,https://ifsc.results.info//api/v1/events/289
2002,290,UIAA Asian Championship - Toyama (JPN) 2002,,,Toyama,,2002-10-11,2002-10-12,https://ifsc.results.info//api/v1/events/290
2002,286,UIAA Worldcup - Aprica (ITA) 2002,27,UIAA Climbing-Worldcup 2002,Aprica,,2002-10-17,2002-10-18,https://ifsc.results.info//api/v1/events/286
2002,298,UIAA North American Youth Championship 2002,,,North American Youth,,2002-11-08,2002-11-09,https://ifsc.results.info//api/v1/events/298
2002,295,European Youth Cup - Veliko Tarnovo (BUL) 2002,28,European Youth Cup 2002,Veliko Tarnovo,,2002-11-08,2002-11-09,https://ifsc.results.info//api/v1/events/295
2002,287,UIAA Worldcup - Kranj (SLO) 2002,27,UIAA Climbing-Worldcup 2002,Kranj,,2002-11-15,2002-11-17,https://ifsc.results.info//api/v1/events/287
2002,296,European Youth Cup - Kranj (SLO) 2002,28,European Youth Cup 2002,Kranj,,2002-11-22,2002-11-23,https://ifsc.results.info//api/v1/events/296
2002,306,Int. Event - Schengzheng (CHN) 2002,,,Schengzheng,,2002-12-06,2002-12-07,https://ifsc.results.info//api/v1/events/306
2002,291,Asian Youth Championship - Malaysia 2002,,,Malaysia,,2002-12-20,2002-12-21,https://ifsc.results.info//api/v1/events/291
2003,333,UIAA North American Youth Championship - not confirmed,,,North American Youth,,2002-12-31,2003-01-01,https://ifsc.results.info//api/v1/events/333
2003,335,Int. Event - Birmingham (GBR) 2003,,,Birmingham,,2003-03-14,2003-03-16,https://ifsc.results.info//api/v1/events/335
2003,336,Int. Event - Open Youth Marseille (FRA) 2003,,,Marseille,,2003-04-25,2003-04-26,https://ifsc.results.info//api/v1/events/336
2003,334,Nordic Championships - Oslo (NOR) 2003,,,Oslo,,2003-05-02,2003-05-03,https://ifsc.results.info//api/v1/events/334
2003,328,European Youth Cup - Imst (AUT) 2003,30,European Youth Cup 2003,Imst,,2003-05-16,2003-05-17,https://ifsc.results.info//api/v1/events/328
2003,307,UIAA Worldcup - Imst (AUT) 2003,29,UIAA Climbing-Worldcup 2003,Imst,,2003-05-22,2003-05-23,https://ifsc.results.info//api/v1/events/307
2003,332,Panamerican Championships - Mexico City (MEX) 2003,,,Mexico,,2003-05-23,2003-05-25,https://ifsc.results.info//api/v1/events/332
2003,337,Rock Junior - Arco (ITA) 2003,,,Rock Junior,,2003-05-30,2003-05-31,https://ifsc.results.info//api/v1/events/337
2003,308,UIAA Worldcup - Yekaterinburg (RUS) 2003 (B+S),29,UIAA Climbing-Worldcup 2003,Yekaterinburg B+S,,2003-05-30,2003-06-01,https://ifsc.results.info//api/v1/events/308
2003,329,European Youth Cup - Arco (ITA) 2003,30,European Youth Cup 2003,Arco,,2003-05-30,2003-05-31,https://ifsc.results.info//api/v1/events/329
2003,309,UIAA Worldcup - Yekaterinburg (RUS) 2003 (S),29,UIAA Climbing-Worldcup 2003,Yekaterinburg S,,2003-06-04,2003-06-04,https://ifsc.results.info//api/v1/events/309
2003,338,Spiderkids - Youth Color Climbing Festival - Imst (AUT) 2003,,,YCCF Imst,,2003-06-06,2003-06-07,https://ifsc.results.info//api/v1/events/338
2003,310,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),29,UIAA Climbing-Worldcup 2003,Yekaterinburg D+S,,2003-06-06,2003-06-08,https://ifsc.results.info//api/v1/events/310
2003,311,UIAA Worldcup - Fiera di Primiero (ITA) 2003,29,UIAA Climbing-Worldcup 2003,Fiera di Primiero,,2003-06-13,2003-06-15,https://ifsc.results.info//api/v1/events/311
2003,312,UIAA Worldcup - Lecco (ITA) 2003 (speed),29,UIAA Climbing-Worldcup 2003,Lecco Speed,,2003-06-23,2003-06-23,https://ifsc.results.info//api/v1/events/312
2003,313,UIAA Worldcup - Lecco (ITA) 2003 (boulder),29,UIAA Climbing-Worldcup 2003,Lecco Bouldern,,2003-06-24,2003-06-25,https://ifsc.results.info//api/v1/events/313
2003,314,UIAA Worldcup - Lecco (ITA) 2003 (difficulty),29,UIAA Climbing-Worldcup 2003,Lecco,,2003-06-27,2003-06-28,https://ifsc.results.info//api/v1/events/314
2003,339,"Spiderkids - 6. Int Trophy ""Citta'di Ravenna"" (ITA) 2003",,,Ravenna,,2003-06-27,2003-06-29,https://ifsc.results.info//api/v1/events/339
2003,340,Int. Event - Speed Rock Daone (ITA) 2003 - not confirmed,,,Daone,,2003-06-30,2003-07-01,https://ifsc.results.info//api/v1/events/340
2003,341,"Int. Event - Master/Event of Daroca, Zaragosa (ESP) 2003",,,Zaragosa,,2003-07-04,2003-07-05,https://ifsc.results.info//api/v1/events/341
2003,315,UIAA Worldchampionship - Chamonix (FRA) 2003,,,Chamonix,,2003-07-09,2003-07-13,https://ifsc.results.info//api/v1/events/315
2003,342,Int. Event - Serre Chevalier (FRA) 2003,,,Serre Chevalier,,2003-07-17,2003-07-18,https://ifsc.results.info//api/v1/events/342
2003,316,UIAA Worldcup - L'Argentière (FRA) 2003,29,UIAA Climbing-Worldcup 2003,Argentiere,,2003-07-24,2003-07-25,https://ifsc.results.info//api/v1/events/316
2003,317,UIAA Worldcup - Val Daone (ITA) 2003,29,UIAA Climbing-Worldcup 2003,Val Daone,,2003-07-25,2003-07-26,https://ifsc.results.info//api/v1/events/317
2003,318,UIAA Worldcup - Aviles (ESP) 2003,29,UIAA Climbing-Worldcup 2003,Aviles,,2003-08-21,2003-08-22,https://ifsc.results.info//api/v1/events/318
2003,327,UIAA Asian Championship - Beijing (CHN) 2003,,,Beijing,,2003-08-22,2003-08-23,https://ifsc.results.info//api/v1/events/327
2003,343,Int. Event - Boulder Masters Grenoble (FRA) 2003,,,Grenoble,,2003-08-28,2003-08-29,https://ifsc.results.info//api/v1/events/343
2003,319,UIAA Worldcup - Rovereto (ITA) 2003,29,UIAA Climbing-Worldcup 2003,Rovereto,,2003-09-11,2003-09-12,https://ifsc.results.info//api/v1/events/319
2003,330,European Youth Cup - Niederwangen (SUI) 2003,30,European Youth Cup 2003,Bern,,2003-09-12,2003-09-13,https://ifsc.results.info//api/v1/events/330
2003,344,Int. Event - La Colmiane (FRA) 2003,,,La Colmiane,,2003-09-18,2003-09-19,https://ifsc.results.info//api/v1/events/344
2003,326,Youth Worldchampionship - Veliko Tarnovo (BUL) 2003,,,Veliko Tarnovo,,2003-09-19,2003-09-21,https://ifsc.results.info//api/v1/events/326
2003,345,Int. Event - Arco Rockmaster (ITA) 2003,,,Arco,,2003-09-26,2003-09-27,https://ifsc.results.info//api/v1/events/345
2003,346,Spiderkids - Open Youth Climbing Championship of the Czech Republic - Brno (CZE) 2003,,,Brno,,2003-09-27,2003-09-27,https://ifsc.results.info//api/v1/events/346
2003,320,UIAA Worldcup - Aprica (ITA) 2003,29,UIAA Climbing-Worldcup 2003,Aprica,,2003-10-02,2003-10-03,https://ifsc.results.info//api/v1/events/320
2003,321,UIAA Worldcup - Prague (CZE) 2003,29,UIAA Climbing-Worldcup 2003,Prague,,2003-10-10,2003-10-11,https://ifsc.results.info//api/v1/events/321
2003,322,UIAA Worldcup - Valence (FRA) 2003,29,UIAA Climbing-Worldcup 2003,Valence,,2003-10-30,2003-10-31,https://ifsc.results.info//api/v1/events/322
2003,323,UIAA Worldcup - Kranj (SLO) 2003,29,UIAA Climbing-Worldcup 2003,Kranj,,2003-11-14,2003-11-16,https://ifsc.results.info//api/v1/events/323
2003,324,UIAA Worldcup - Shenzen (CHN) 2003,29,UIAA Climbing-Worldcup 2003,Shenzen,,2003-11-21,2003-11-23,https://ifsc.results.info//api/v1/events/324
2003,331,European Youth Cup - Kranj (SLO) 2003,30,European Youth Cup 2003,Kranj,,2003-11-22,2003-11-23,https://ifsc.results.info//api/v1/events/331
2003,325,UIAA Worldcup - Edinburgh (GBR) 2003,29,UIAA Climbing-Worldcup 2003,Edinburgh,,2003-12-04,2003-12-07,https://ifsc.results.info//api/v1/events/325
2004,374,UIAA Nordic Championship Bouldering (NOR) 2004,,,Nordic Championship,,2004-02-27,2004-02-28,https://ifsc.results.info//api/v1/events/374
2004,347,UIAA Worldcup - Birmingham (GBR) 2004,31,UIAA Climbing-Worldcup 2004,Birmingham,,2004-04-02,2004-04-04,https://ifsc.results.info//api/v1/events/347
2004,366,European Youth Cup - Geneva (SUI) 2004,32,European Youth Cup 2004,EYC Geneva,,2004-04-02,2004-04-03,https://ifsc.results.info//api/v1/events/366
2004,376,Int. Event - Open Youth Marseille (FRA) 2004,,,Marseille,,2004-04-14,2004-04-15,https://ifsc.results.info//api/v1/events/376
2004,348,UIAA Worldcup - Erlangen (GER) 2004,31,UIAA Climbing-Worldcup 2004,Erlangen,,2004-04-15,2004-04-16,https://ifsc.results.info//api/v1/events/348
2004,349,UIAA Worldcup - Puurs (BEL) 2004,31,UIAA Climbing-Worldcup 2004,Puurs,,2004-04-23,2004-04-25,https://ifsc.results.info//api/v1/events/349
2004,377,Int. Event Melloblocco - Val di Mello (ITA) 2004,,,Melloblocco,,2004-05-07,2004-05-08,https://ifsc.results.info//api/v1/events/377
2004,367,European Youth Cup - Imst (AUT) 2004,32,European Youth Cup 2004,EYC Imst,,2004-05-14,2004-05-15,https://ifsc.results.info//api/v1/events/367
2004,375,Polish Youth Championship - Gdansk 2004,,,Gdansk,,2004-05-21,2004-05-22,https://ifsc.results.info//api/v1/events/375
2004,378,EYCD - European Youth Climbing Days Arco (ITA) 2004,,,Youth Arco,,2004-05-28,2004-05-29,https://ifsc.results.info//api/v1/events/378
2004,350,UIAA Worldcup - Imst (AUT) 2004,31,UIAA Climbing-Worldcup 2004,Imst,,2004-05-28,2004-05-29,https://ifsc.results.info//api/v1/events/350
2004,379,Spiderkids - Youth Color Climbing Festival Imst (AUT) 2004,,,Youth Imnt,,2004-06-04,2004-06-05,https://ifsc.results.info//api/v1/events/379
2004,351,UIAA Worldcup - Fiera di Primiero (ITA) 2004,31,UIAA Climbing-Worldcup 2004,Fiera di Primiero,,2004-06-18,2004-06-20,https://ifsc.results.info//api/v1/events/351
2004,365,UIAA European Championship - Lecco (ITA) 2004,,,European Champ.,,2004-06-21,2004-06-27,https://ifsc.results.info//api/v1/events/365
2004,380,Int. Youth Event - Citta di Ravenna (ITA) 2004,,,Citta di Ravenna,,2004-06-25,2004-06-27,https://ifsc.results.info//api/v1/events/380
2004,381,Int. Youth Event - Petzen Trophy Kärnten (AUT) 2004,,,Kärnten,,2004-07-09,2004-07-10,https://ifsc.results.info//api/v1/events/381
2004,352,UIAA Worldcup - Chamonix (FRA) 2004,31,UIAA Climbing-Worldcup 2004,Chamonix,,2004-07-11,2004-07-12,https://ifsc.results.info//api/v1/events/352
2004,353,UIAA Worldcup - Val Daone (ITA) 2004,31,UIAA Climbing-Worldcup 2004,Val Daone,,2004-07-16,2004-07-17,https://ifsc.results.info//api/v1/events/353
2004,382,Int. Event - OutDoor Climbing Events 2004 - Friedrichshafen (GER) 2004,,,Friedrichshafen,,2004-07-22,2004-07-23,https://ifsc.results.info//api/v1/events/382
2004,354,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,31,UIAA Climbing-Worldcup 2004,L'Argentière,,2004-07-28,2004-07-29,https://ifsc.results.info//api/v1/events/354
2004,355,UIAA Worldcup - Bardonecchia (ITA) 2004,31,UIAA Climbing-Worldcup 2004,Bardonecchia,,2004-08-19,2004-08-21,https://ifsc.results.info//api/v1/events/355
2004,368,European Youth Cup + Festival - Veliko Tarnovo (BUL) 2004,32,European Youth Cup 2004,EYC Veliko Tarnovo,,2004-08-19,2004-08-22,https://ifsc.results.info//api/v1/events/368
2004,372,UIAA Central-South American Youth - S. Antonio de los Altos (VEN) 2004,,,Latin Am. Youth,,2004-08-19,2004-08-25,https://ifsc.results.info//api/v1/events/372
2004,383,Spiderkids - Kids Climbing Competition of Aggtelek (HUN) 2004,,,Aggtelek,,2004-08-20,2004-08-21,https://ifsc.results.info//api/v1/events/383
2004,370,UIAA Central-South American Championship - S. Antonio de los Altos (VEN) 2004,,,Cent.South Am.Champ.,,2004-08-25,2004-08-29,https://ifsc.results.info//api/v1/events/370
2004,384,Int. Event - Grenoble (FRA) 2004,,,Grenoble,,2004-08-26,2004-08-27,https://ifsc.results.info//api/v1/events/384
2004,385,Int. Event - Rockmaster Arco (ITA) 2004,,,Arco,,2004-09-03,2004-09-04,https://ifsc.results.info//api/v1/events/385
2004,363,UIAA World Youth Championship - Edinburgh (GBR) 2004,,,World Youth Champ.,,2004-09-10,2004-09-12,https://ifsc.results.info//api/v1/events/363
2004,356,UIAA Worldcup - Marbella (ESP) 2004,31,UIAA Climbing-Worldcup 2004,Marbella,,2004-09-17,2004-09-18,https://ifsc.results.info//api/v1/events/356
2004,357,UIAA Worldcup - Huzou (CHN) 2004,31,UIAA Climbing-Worldcup 2004,Huzou,,2004-09-24,2004-09-26,https://ifsc.results.info//api/v1/events/357
2004,358,UIAA Worldcup - Shanghai (CHN) 2004,31,UIAA Climbing-Worldcup 2004,Shanghai,,2004-10-01,2004-10-02,https://ifsc.results.info//api/v1/events/358
2004,359,UIAA Worldcup - Aprica (ITA) 2004,31,UIAA Climbing-Worldcup 2004,Aprica,,2004-10-21,2004-10-22,https://ifsc.results.info//api/v1/events/359
2004,360,UIAA Worldcup - Valence (FRA) 2004,31,UIAA Climbing-Worldcup 2004,Valence,,2004-10-28,2004-10-29,https://ifsc.results.info//api/v1/events/360
2004,364,UIAA Asian Championship - Jeolla Nam Do (KOR) 2004,,,Asian Champ.,,2004-10-29,2004-10-30,https://ifsc.results.info//api/v1/events/364
2004,386,Spiderkids - Int. Youth Climbing Competitions Darvas Cup (HUN) 2004,,,Darvas Cup,,2004-10-29,2004-10-30,https://ifsc.results.info//api/v1/events/386
2004,361,UIAA Worldcup - Brno (CZE) 2004,31,UIAA Climbing-Worldcup 2004,Brno,,2004-11-11,2004-11-12,https://ifsc.results.info//api/v1/events/361
2004,362,UIAA Worldcup - Kranj (SLO) 2004,31,UIAA Climbing-Worldcup 2004,Kranj,,2004-11-19,2004-11-20,https://ifsc.results.info//api/v1/events/362
2004,387,Int. Event - Asia Cup Uttarkashi (IND) 2004,,,Asia Cup India,,2004-11-19,2004-11-21,https://ifsc.results.info//api/v1/events/387
2004,371,North American Championship - Mexico City (MEX) 2004 (incl. SpiderKids),,,North American Ch.,,2004-11-24,2004-11-28,https://ifsc.results.info//api/v1/events/371
2004,373,North American Championship - Mexico City (MEX) 2004 (Youth Bouldering),,,North American Ch. B,,2004-11-24,2004-11-28,https://ifsc.results.info//api/v1/events/373
2004,369,European Youth Cup - Kranj (SLO) 2004,32,European Youth Cup 2004,EYC Kranj,,2004-11-26,2004-11-27,https://ifsc.results.info//api/v1/events/369
2005,388,UIAA Worldcup (B) - Birmingham (GBR) 2005,33,UIAA Climbing Worldcup 2005,Birmingham (B),,2005-03-18,2005-03-20,https://ifsc.results.info//api/v1/events/388
2005,389,UIAA Worldcup (B+S) - Moscow (RUS) 2005,33,UIAA Climbing Worldcup 2005,Moscow (B+S),,2005-04-08,2005-04-10,https://ifsc.results.info//api/v1/events/389
2005,390,UIAA Worldcup (S) - Moscow (RUS) 2005,33,UIAA Climbing Worldcup 2005,Moscow (S),,2005-04-10,2005-04-10,https://ifsc.results.info//api/v1/events/390
2005,407,European Youth Cup - Brno (CZE) 2005,34,European Youth Cup 2005,EYC Brno,,2005-04-15,2005-04-16,https://ifsc.results.info//api/v1/events/407
2005,413,Int. Event - Open Youth Marseille (FRA) 2005,,,Marseille,,2005-04-22,2005-04-23,https://ifsc.results.info//api/v1/events/413
2005,391,UIAA Worldcup (L+S) - Veliko Tarnovo (BUL) 2005,33,UIAA Climbing Worldcup 2005,Veliko Tarnovo (L+S),,2005-04-23,2005-04-25,https://ifsc.results.info//api/v1/events/391
2005,392,UIAA Worldcup (L) - Puurs (BEL) 2005,33,UIAA Climbing Worldcup 2005,Puurs (L),,2005-04-28,2005-04-29,https://ifsc.results.info//api/v1/events/392
2005,414,Int. Event (B) Mello Blocco - Val Masino (ITA) 2005,,,Val Masino,,2005-05-06,2005-05-07,https://ifsc.results.info//api/v1/events/414
2005,408,European Youth Cup - Imst (AUT) 2005,34,European Youth Cup 2005,Imst,,2005-05-20,2005-05-21,https://ifsc.results.info//api/v1/events/408
2005,393,UIAA Worldcup (L) - Imst (AUT) 2005,33,UIAA Climbing Worldcup 2005,Imst (L),,2005-05-26,2005-05-27,https://ifsc.results.info//api/v1/events/393
2005,415,Spiderkids - Youth Color Climbing Festival Imst (AUT) 2005,,,Imst YCCF,,2005-06-03,2005-06-04,https://ifsc.results.info//api/v1/events/415
2005,394,UIAA Worldcup (B) - Fiera di Primiero (ITA) 2005,33,UIAA Climbing Worldcup 2005,Fiera (B),,2005-06-16,2005-06-17,https://ifsc.results.info//api/v1/events/394
2005,416,Int. Event (L+B+S) Rock Junior - Arco (ITA) 2005,,,Arco Rock Junior,,2005-06-17,2005-06-18,https://ifsc.results.info//api/v1/events/416
2005,395,UIAA Worldcup (L) - Zürich (SUI) 2005,33,UIAA Climbing Worldcup 2005,Zürich (L),,2005-06-24,2005-06-25,https://ifsc.results.info//api/v1/events/395
